"","Spell","Rune"
"8704","Fetish Army","Legion of Daggers"
"8705","Big Bad Voodoo","Slam Dance"
"8706","Horrify","Face of Death"
"8707","Fetish Sycophants","Passive"
"8708","Spirit Vessel","Passive"
"8709","Pierce the Veil","Passive"
"8710","Jungle Fortitude","Passive"
"8711","Plague of Toads","Rain of Toads"
"8712","Fetish Army","Legion of Daggers"
"8713","Horrify","Face of Death"
"8714","Spirit Walk","Jaunt"
"8715","Sacrifice","Provoke the Pack"
"8716","Big Bad Voodoo","Slam Dance"
"8717","Grave Injustice","Passive"
"8718","Pierce the Veil","Passive"
"8719","Spirit Vessel","Passive"
"8720","Fetish Sycophants","Passive"
"8721","Plague of Toads","Rain of Toads"
"8722","Big Bad Voodoo","Slam Dance"
"8723","Spirit Walk","Healing Journey"
"8724","Piranhas","Piranhado"
"8725","Fetish Army","Legion of Daggers"
"8726","Mass Confusion","Paranoia"
"8727","Spirit Vessel","Passive"
"8728","Fetish Sycophants","Passive"
"8729","Jungle Fortitude","Passive"
"8730","Pierce the Veil","Passive"
"8731","Haunt","Resentful Spirits"
"8732","Horrify","Face of Death"
"8733","Locust Swarm","Pestilence"
"8734","Soul Harvest","Siphon"
"8735","Piranhas","Piranhado"
"8736","Spirit Walk","Jaunt"
"8737","Gruesome Feast","Passive"
"8738","Creeping Death","Passive"
"8739","Grave Injustice","Passive"
"8740","Spirit Vessel","Passive"
"8741","Mass Confusion","Paranoia"
"8742","Piranhas","Piranhado"
"8743","Spirit Walk","Jaunt"
"8744","Horrify","Face of Death"
"8745","Fetish Army","Legion of Daggers"
"8746","Big Bad Voodoo","Slam Dance"
"8747","Jungle Fortitude","Passive"
"8748","Tribal Rites","Passive"
"8749","Creeping Death","Passive"
"8750","Spirit Vessel","Passive"
"8751","Plague of Toads","Addling Toads"
"8752","Gargantuan","Restless Giant"
"8753","Piranhas","Piranhado"
"8754","Fetish Army","Legion of Daggers"
"8755","Summon Zombie Dogs","Life Link"
"8756","Spirit Walk","Jaunt"
"8757","Jungle Fortitude","Passive"
"8758","Fetish Sycophants","Passive"
"8759","Grave Injustice","Passive"
"8760","Spirit Vessel","Passive"
"8761","Piranhas","Frozen Piranhas"
"8762","Plague of Toads","Rain of Toads"
"8763","Spirit Walk","Jaunt"
"8764","Big Bad Voodoo","Slam Dance"
"8765","Fetish Army","Legion of Daggers"
"8766","Summon Zombie Dogs","Leeching Beasts"
"8767","Fetish Sycophants","Passive"
"8768","Pierce the Veil","Passive"
"8769","Midnight Feast","Passive"
"8770","Spirit Vessel","Passive"
"8771","Haunt","Resentful Spirits"
"8772","Locust Swarm","Pestilence"
"8773","Piranhas","Piranhado"
"8774","Soul Harvest","Siphon"
"8775","Spirit Walk","Jaunt"
"8776","Horrify","Frightening Aspect"
"8777","Spirit Vessel","Passive"
"8778","Grave Injustice","Passive"
"8779","Creeping Death","Passive"
"8780","Pierce the Veil","Passive"
"8781","Big Bad Voodoo","Slam Dance"
"8782","Fetish Army","Legion of Daggers"
"8783","Spirit Walk","Jaunt"
"8784","Mass Confusion","Paranoia"
"8785","Horrify","Face of Death"
"8786","Piranhas","Wave of Mutilation"
"8787","Spirit Vessel","Passive"
"8788","Tribal Rites","Passive"
"8789","Bad Medicine","Passive"
"8790","Grave Injustice","Passive"
"8791","Haunt","Resentful Spirits"
"8792","Piranhas","Piranhado"
"8793","Spirit Walk","Jaunt"
"8794","Soul Harvest","Siphon"
"8795","Horrify","Frightening Aspect"
"8796","Locust Swarm","Pestilence"
"8797","Pierce the Veil","Passive"
"8798","Grave Injustice","Passive"
"8799","Creeping Death","Passive"
"8800","Spirit Vessel","Passive"
"8801","Spirit Walk","Healing Journey"
"8802","Horrify","Face of Death"
"8803","Big Bad Voodoo","Slam Dance"
"8804","Mass Confusion","Paranoia"
"8805","Piranhas","Piranhado"
"8806","Fetish Army","Tiki Torchers"
"8807","Tribal Rites","Passive"
"8808","Jungle Fortitude","Passive"
"8809","Grave Injustice","Passive"
"8810","Spirit Vessel","Passive"
"8811","Haunt","Resentful Spirits"
"8812","Spirit Walk","Jaunt"
"8813","Piranhas","Piranhado"
"8814","Soul Harvest","Siphon"
"8815","Horrify","Face of Death"
"8816","Locust Swarm","Pestilence"
"8817","Spirit Vessel","Passive"
"8818","Creeping Death","Passive"
"8819","Grave Injustice","Passive"
"8820","Pierce the Veil","Passive"
"8821","Haunt","Resentful Spirits"
"8822","Locust Swarm","Pestilence"
"8823","Spirit Walk","Jaunt"
"8824","Horrify","Stalker"
"8825","Soul Harvest","Siphon"
"8826","Piranhas","Piranhado"
"8827","Creeping Death","Passive"
"8828","Grave Injustice","Passive"
"8829","Pierce the Veil","Passive"
"8830","Spirit Vessel","Passive"
"8831","Fetish Army","Tiki Torchers"
"8832","Horrify","Frightening Aspect"
"8833","Summon Zombie Dogs","Burning Dogs"
"8834","Big Bad Voodoo","Slam Dance"
"8835","Gargantuan","Wrathful Protector"
"8836","Spirit Walk","Jaunt"
"8837","Fierce Loyalty","Passive"
"8838","Pierce the Veil","Passive"
"8839","Spirit Vessel","Passive"
"8840","Midnight Feast","Passive"
"8841","Plague of Toads","Rain of Toads"
"8842","Piranhas","Piranhado"
"8843","Big Bad Voodoo","Slam Dance"
"8844","Fetish Army","Legion of Daggers"
"8845","Summon Zombie Dogs","Leeching Beasts"
"8846","Spirit Walk","Jaunt"
"8847","Fetish Sycophants","Passive"
"8848","Fierce Loyalty","Passive"
"8849","Midnight Feast","Passive"
"8850","Pierce the Veil","Passive"
"8851","Haunt","Resentful Spirits"
"8852","Locust Swarm","Devouring Swarm"
"8853","Spirit Walk","Jaunt"
"8854","Piranhas","Piranhado"
"8855","Soul Harvest","Siphon"
"8856","Horrify","Face of Death"
"8857","Grave Injustice","Passive"
"8858","Spirit Vessel","Passive"
"8859","Pierce the Veil","Passive"
"8860","Creeping Death","Passive"
"8861","Plague of Toads","Rain of Toads"
"8862","Sacrifice","Provoke the Pack"
"8863","Horrify","Face of Death"
"8864","Fetish Army","Legion of Daggers"
"8865","Big Bad Voodoo","Slam Dance"
"8866","Spirit Walk","Jaunt"
"8867","Pierce the Veil","Passive"
"8868","Spirit Vessel","Passive"
"8869","Fetish Sycophants","Passive"
"8870","Gruesome Feast","Passive"
"8871","Haunt","Resentful Spirits"
"8872","Piranhas","Piranhado"
"8873","Locust Swarm","Pestilence"
"8874","Soul Harvest","Siphon"
"8875","Spirit Walk","Jaunt"
"8876","Horrify","Frightening Aspect"
"8877","Pierce the Veil","Passive"
"8878","Spirit Vessel","Passive"
"8879","Grave Injustice","Passive"
"8880","Creeping Death","Passive"
"8881","Haunt","Resentful Spirits"
"8882","Locust Swarm","Pestilence"
"8883","Piranhas","Piranhado"
"8884","Spirit Walk","Jaunt"
"8885","Soul Harvest","Siphon"
"8886","Horrify","Frightening Aspect"
"8887","Gruesome Feast","Passive"
"8888","Pierce the Veil","Passive"
"8889","Grave Injustice","Passive"
"8890","Spirit Vessel","Passive"
"8891","Summon Zombie Dogs","Leeching Beasts"
"8892","Piranhas","Frozen Piranhas"
"8893","Plague of Toads","Rain of Toads"
"8894","Spirit Walk","Jaunt"
"8895","Big Bad Voodoo","Slam Dance"
"8896","Fetish Army","Legion of Daggers"
"8897","Pierce the Veil","Passive"
"8898","Spirit Vessel","Passive"
"8899","Midnight Feast","Passive"
"8900","Fetish Sycophants","Passive"
"8901","Piranhas","Frozen Piranhas"
"8902","Plague of Toads","Rain of Toads"
"8903","Summon Zombie Dogs","Rabid Dogs"
"8904","Fetish Army","Legion of Daggers"
"8905","Spirit Walk","Jaunt"
"8906","Big Bad Voodoo","Slam Dance"
"8907","Pierce the Veil","Passive"
"8908","Jungle Fortitude","Passive"
"8909","Zombie Handler","Passive"
"8910","Fetish Sycophants","Passive"
"8911","Corpse Spiders","Medusa Spiders"
"8912","Spirit Walk","Healing Journey"
"8913","Gargantuan","Wrathful Protector"
"8914","Big Bad Voodoo","Slam Dance"
"8915","Fetish Army","Tiki Torchers"
"8916","Summon Zombie Dogs","Burning Dogs"
"8917","Midnight Feast","Passive"
"8918","Pierce the Veil","Passive"
"8919","Fierce Loyalty","Passive"
"8920","Fetish Sycophants","Passive"
"8921","Piranhas","Piranhado"
"8922","Locust Swarm","Pestilence"
"8923","Spirit Walk","Jaunt"
"8924","Haunt","Resentful Spirits"
"8925","Soul Harvest","Languish"
"8926","Horrify","Stalker"
"8927","Pierce the Veil","Passive"
"8928","Creeping Death","Passive"
"8929","Spirit Vessel","Passive"
"8930","Grave Injustice","Passive"
"8931","Plague of Toads","Rain of Toads"
"8932","Sacrifice","Provoke the Pack"
"8933","Spirit Walk","Jaunt"
"8934","Fetish Army","Legion of Daggers"
"8935","Big Bad Voodoo","Slam Dance"
"8936","Horrify","Face of Death"
"8937","Gruesome Feast","Passive"
"8938","Fetish Sycophants","Passive"
"8939","Pierce the Veil","Passive"
"8940","Grave Injustice","Passive"
"8941","Plague of Toads","Rain of Toads"
"8942","Piranhas","Frozen Piranhas"
"8943","Spirit Walk","Jaunt"
"8944","Mass Confusion","Paranoia"
"8945","Fetish Army","Head Hunters"
"8946","Big Bad Voodoo","Slam Dance"
"8947","Spirit Vessel","Passive"
"8948","Gruesome Feast","Passive"
"8949","Fetish Sycophants","Passive"
"8950","Pierce the Veil","Passive"
"8951","Piranhas","Piranhado"
"8952","Horrify","Face of Death"
"8953","Mass Confusion","Paranoia"
"8954","Fetish Army","Legion of Daggers"
"8955","Big Bad Voodoo","Slam Dance"
"8956","Spirit Walk","Jaunt"
"8957","Spirit Vessel","Passive"
"8958","Jungle Fortitude","Passive"
"8959","Tribal Rites","Passive"
"8960","Rush of Essence","Passive"
"8961","Locust Swarm","Pestilence"
"8962","Haunt","Resentful Spirits"
"8963","Horrify","Face of Death"
"8964","Soul Harvest","Siphon"
"8965","Spirit Walk","Jaunt"
"8966","Piranhas","Piranhado"
"8967","Grave Injustice","Passive"
"8968","Pierce the Veil","Passive"
"8969","Creeping Death","Passive"
"8970","Gruesome Feast","Passive"
"8971","Plague of Toads","Rain of Toads"
"8972","Piranhas","Frozen Piranhas"
"8973","Fetish Army","Legion of Daggers"
"8974","Horrify","Face of Death"
"8975","Big Bad Voodoo","Slam Dance"
"8976","Summon Zombie Dogs","Rabid Dogs"
"8977","Zombie Handler","Passive"
"8978","Jungle Fortitude","Passive"
"8979","Tribal Rites","Passive"
"8980","Grave Injustice","Passive"
"8981","Haunt","Resentful Spirits"
"8982","Locust Swarm","Pestilence"
"8983","Piranhas","Piranhado"
"8984","Spirit Walk","Honored Guest"
"8985","Soul Harvest","Siphon"
"8986","Horrify","Frightening Aspect"
"8987","Pierce the Veil","Passive"
"8988","Spirit Vessel","Passive"
"8989","Grave Injustice","Passive"
"8990","Creeping Death","Passive"
"8991","Haunt","Resentful Spirits"
"8992","Horrify","Frightening Aspect"
"8993","Spirit Walk","Jaunt"
"8994","Piranhas","Piranhado"
"8995","Soul Harvest","Siphon"
"8996","Locust Swarm","Pestilence"
"8997","Pierce the Veil","Passive"
"8998","Creeping Death","Passive"
"8999","Grave Injustice","Passive"
"9000","Spirit Vessel","Passive"
"9001","Summon Zombie Dogs","Burning Dogs"
"9002","Piranhas","Piranhado"
"9003","Spirit Walk","Jaunt"
"9004","Fetish Army","Tiki Torchers"
"9005","Gargantuan","Wrathful Protector"
"9006","Big Bad Voodoo","Slam Dance"
"9007","Fierce Loyalty","Passive"
"9008","Gruesome Feast","Passive"
"9009","Pierce the Veil","Passive"
"9010","Midnight Feast","Passive"
"9011","Summon Zombie Dogs","Life Link"
"9012","Haunt","Resentful Spirits"
"9013","Spirit Walk","Honored Guest"
"9014","Locust Swarm","Pestilence"
"9015","Piranhas","Piranhado"
"9016","Soul Harvest","Vengeful Spirit"
"9017","Creeping Death","Passive"
"9018","Grave Injustice","Passive"
"9019","Gruesome Feast","Passive"
"9020","Pierce the Veil","Passive"
"9021","Plague of Toads","Rain of Toads"
"9022","Summon Zombie Dogs","Rabid Dogs"
"9023","Spirit Walk","Jaunt"
"9024","Piranhas","Frozen Piranhas"
"9025","Fetish Army","Legion of Daggers"
"9026","Big Bad Voodoo","Slam Dance"
"9027","Midnight Feast","Passive"
"9028","Pierce the Veil","Passive"
"9029","Fetish Sycophants","Passive"
"9030","Fierce Loyalty","Passive"
"9031","Fetish Army","Legion of Daggers"
"9032","Spirit Walk","Honored Guest"
"9033","Big Bad Voodoo","Slam Dance"
"9034","Horrify","Face of Death"
"9035","Mass Confusion","Paranoia"
"9036","Piranhas","Piranhado"
"9037","Creeping Death","Passive"
"9038","Jungle Fortitude","Passive"
"9039","Tribal Rites","Passive"
"9040","Spirit Vessel","Passive"
"9041","Locust Swarm","Pestilence"
"9042","Piranhas","Piranhado"
"9043","Spirit Walk","Jaunt"
"9044","Soul Harvest","Siphon"
"9045","Haunt","Resentful Spirits"
"9046","Horrify","Frightening Aspect"
"9047","Creeping Death","Passive"
"9048","Grave Injustice","Passive"
"9049","Spirit Vessel","Passive"
"9050","Pierce the Veil","Passive"
"9051","Haunt","Resentful Spirits"
"9052","Horrify","Frightening Aspect"
"9053","Locust Swarm","Pestilence"
"9054","Soul Harvest","Swallow Your Soul"
"9055","Spirit Walk","Jaunt"
"9056","Piranhas","Piranhado"
"9057","Pierce the Veil","Passive"
"9058","Grave Injustice","Passive"
"9059","Spirit Vessel","Passive"
"9060","Creeping Death","Passive"
"9061","Fetish Army","Legion of Daggers"
"9062","Big Bad Voodoo","Slam Dance"
"9063","Spirit Walk","Jaunt"
"9064","Horrify","Face of Death"
"9065","Mass Confusion","Paranoia"
"9066","Piranhas","Piranhado"
"9067","Tribal Rites","Passive"
"9068","Jungle Fortitude","Passive"
"9069","Spirit Vessel","Passive"
"9070","Grave Injustice","Passive"
"9071","Haunt","Resentful Spirits"
"9072","Locust Swarm","Pestilence"
"9073","Spirit Walk","Jaunt"
"9074","Horrify","Stalker"
"9075","Soul Harvest","Vengeful Spirit"
"9076","Summon Zombie Dogs","Life Link"
"9077","Creeping Death","Passive"
"9078","Grave Injustice","Passive"
"9079","Pierce the Veil","Passive"
"9080","Spirit Vessel","Passive"
"9081","Plague of Toads","Rain of Toads"
"9082","Piranhas","Frozen Piranhas"
"9083","Spirit Walk","Jaunt"
"9084","Summon Zombie Dogs","Leeching Beasts"
"9085","Fetish Army","Tiki Torchers"
"9086","Big Bad Voodoo","Slam Dance"
"9087","Zombie Handler","Passive"
"9088","Midnight Feast","Passive"
"9089","Fetish Sycophants","Passive"
"9090","Pierce the Veil","Passive"
"9091","Sacrifice","Provoke the Pack"
"9092","Plague of Toads","Rain of Toads"
"9093","Spirit Walk","Jaunt"
"9094","Horrify","Face of Death"
"9095","Fetish Army","Legion of Daggers"
"9096","Big Bad Voodoo","Slam Dance"
"9097","Fetish Sycophants","Passive"
"9098","Pierce the Veil","Passive"
"9099","Spirit Vessel","Passive"
"9100","Gruesome Feast","Passive"
"9101","Haunt","Resentful Spirits"
"9102","Locust Swarm","Pestilence"
"9103","Horrify","Frightening Aspect"
"9104","Piranhas","Piranhado"
"9105","Spirit Walk","Jaunt"
"9106","Soul Harvest","Swallow Your Soul"
"9107","Grave Injustice","Passive"
"9108","Creeping Death","Passive"
"9109","Spirit Vessel","Passive"
"9110","Pierce the Veil","Passive"
"9111","Mass Confusion","Paranoia"
"9112","Piranhas","Piranhado"
"9113","Spirit Walk","Jaunt"
"9114","Horrify","Face of Death"
"9115","Big Bad Voodoo","Slam Dance"
"9116","Fetish Army","Legion of Daggers"
"9117","Tribal Rites","Passive"
"9118","Creeping Death","Passive"
"9119","Spirit Vessel","Passive"
"9120","Grave Injustice","Passive"
"9121","Locust Swarm","Pestilence"
"9122","Piranhas","Piranhado"
"9123","Haunt","Resentful Spirits"
"9124","Soul Harvest","Siphon"
"9125","Horrify","Frightening Aspect"
"9126","Spirit Walk","Jaunt"
"9127","Spirit Vessel","Passive"
"9128","Pierce the Veil","Passive"
"9129","Creeping Death","Passive"
"9130","Grave Injustice","Passive"
"9131","Piranhas","Piranhado"
"9132","Fetish Army","Devoted Following"
"9133","Big Bad Voodoo","Slam Dance"
"9134","Mass Confusion","Paranoia"
"9135","Horrify","Face of Death"
"9136","Spirit Walk","Jaunt"
"9137","Tribal Rites","Passive"
"9138","Jungle Fortitude","Passive"
"9139","Creeping Death","Passive"
"9140","Spirit Vessel","Passive"
"9141","Haunt","Resentful Spirits"
"9142","Locust Swarm","Devouring Swarm"
"9143","Spirit Walk","Jaunt"
"9144","Soul Harvest","Siphon"
"9145","Horrify","Frightening Aspect"
"9146","Piranhas","Piranhado"
"9147","Pierce the Veil","Passive"
"9148","Spirit Vessel","Passive"
"9149","Grave Injustice","Passive"
"9150","Creeping Death","Passive"
"9151","Fetish Army","Legion of Daggers"
"9152","Mass Confusion","Paranoia"
"9153","Spirit Walk","Jaunt"
"9154","Piranhas","Piranhado"
"9155","Horrify","Face of Death"
"9156","Big Bad Voodoo","Slam Dance"
"9157","Spirit Vessel","Passive"
"9158","Grave Injustice","Passive"
"9159","Creeping Death","Passive"
"9160","Tribal Rites","Passive"
"9161","Plague of Toads","Rain of Toads"
"9162","Horrify","Face of Death"
"9163","Sacrifice","Provoke the Pack"
"9164","Spirit Walk","Jaunt"
"9165","Big Bad Voodoo","Slam Dance"
"9166","Fetish Army","Legion of Daggers"
"9167","Fetish Sycophants","Passive"
"9168","Gruesome Feast","Passive"
"9169","Spirit Vessel","Passive"
"9170","Pierce the Veil","Passive"
"9171","Plague of Toads","Rain of Toads"
"9172","Big Bad Voodoo","Slam Dance"
"9173","Spirit Walk","Jaunt"
"9174","Fetish Army","Legion of Daggers"
"9175","Piranhas","Frozen Piranhas"
"9176","Summon Zombie Dogs","Life Link"
"9177","Fierce Loyalty","Passive"
"9178","Midnight Feast","Passive"
"9179","Jungle Fortitude","Passive"
"9180","Pierce the Veil","Passive"
"9181","Haunt","Resentful Spirits"
"9182","Locust Swarm","Pestilence"
"9183","Spirit Walk","Jaunt"
"9184","Soul Harvest","Siphon"
"9185","Piranhas","Piranhado"
"9186","Horrify","Ruthless Terror"
"9187","Pierce the Veil","Passive"
"9188","Spirit Vessel","Passive"
"9189","Grave Injustice","Passive"
"9190","Creeping Death","Passive"
"9191","Haunt","Resentful Spirits"
"9192","Locust Swarm","Pestilence"
"9193","Soul Harvest","Siphon"
"9194","Spirit Walk","Honored Guest"
"9195","Horrify","Frightening Aspect"
"9196","Piranhas","Piranhado"
"9197","Pierce the Veil","Passive"
"9198","Spirit Vessel","Passive"
"9199","Grave Injustice","Passive"
"9200","Creeping Death","Passive"
"9201","Plague of Toads","Rain of Toads"
"9202","Piranhas","Piranhado"
"9203","Spirit Walk","Jaunt"
"9204","Big Bad Voodoo","Slam Dance"
"9205","Fetish Army","Legion of Daggers"
"9206","Summon Zombie Dogs","Leeching Beasts"
"9207","Fetish Sycophants","Passive"
"9208","Spirit Vessel","Passive"
"9209","Midnight Feast","Passive"
"9210","Pierce the Veil","Passive"
"9211","Summon Zombie Dogs","Life Link"
"9212","Fetish Army","Legion of Daggers"
"9213","Spirit Walk","Jaunt"
"9214","Piranhas","Piranhado"
"9215","Gargantuan","Wrathful Protector"
"9216","Big Bad Voodoo","Slam Dance"
"9217","Pierce the Veil","Passive"
"9218","Grave Injustice","Passive"
"9219","Midnight Feast","Passive"
"9220","Zombie Handler","Passive"
"9221","Piranhas","Piranhado"
"9222","Fetish Army","Legion of Daggers"
"9223","Spirit Walk","Jaunt"
"9224","Mass Confusion","Paranoia"
"9225","Horrify","Face of Death"
"9226","Big Bad Voodoo","Slam Dance"
"9227","Tribal Rites","Passive"
"9228","Jungle Fortitude","Passive"
"9229","Spirit Vessel","Passive"
"9230","Grave Injustice","Passive"
"9231","Plague of Toads","Rain of Toads"
"9232","Piranhas","Frozen Piranhas"
"9233","Gargantuan","Humongoid"
"9234","Big Bad Voodoo","Slam Dance"
"9235","Fetish Army","Legion of Daggers"
"9236","Summon Zombie Dogs","Leeching Beasts"
"9237","Midnight Feast","Passive"
"9238","Fetish Sycophants","Passive"
"9239","Pierce the Veil","Passive"
"9240","Spirit Vessel","Passive"
"9241","Plague of Toads","Rain of Toads"
"9242","Spirit Walk","Jaunt"
"9243","Summon Zombie Dogs","Leeching Beasts"
"9244","Fetish Army","Head Hunters"
"9245","Big Bad Voodoo","Slam Dance"
"9246","Piranhas","Piranhado"
"9247","Pierce the Veil","Passive"
"9248","Zombie Handler","Passive"
"9249","Spirit Vessel","Passive"
"9250","Fetish Sycophants","Passive"
"9251","Plague of Toads","Rain of Toads"
"9252","Piranhas","Frozen Piranhas"
"9253","Big Bad Voodoo","Slam Dance"
"9254","Fetish Army","Legion of Daggers"
"9255","Spirit Walk","Jaunt"
