"","Spell","Rune"
"8545","Summon Zombie Dogs","Life Link"
"8546","Spirit Walk","Jaunt"
"8547","Fetish Sycophants","Passive"
"8548","Gruesome Feast","Passive"
"8549","Pierce the Veil","Passive"
"8550","Spirit Vessel","Passive"
"8551","Plague of Toads","Rain of Toads"
"8552","Sacrifice","Provoke the Pack"
"8553","Spirit Walk","Jaunt"
"8554","Horrify","Face of Death"
"8555","Big Bad Voodoo","Slam Dance"
"8556","Fetish Army","Legion of Daggers"
"8557","Pierce the Veil","Passive"
"8558","Grave Injustice","Passive"
"8559","Gruesome Feast","Passive"
"8560","Fetish Sycophants","Passive"
"8561","Corpse Spiders","Widowmakers"
"8562","Spirit Walk","Severance"
"8563","Piranhas","Piranhado"
"8564","Big Bad Voodoo","Slam Dance"
"8565","Sacrifice","Provoke the Pack"
"8566","Fetish Army","Legion of Daggers"
"8567","Grave Injustice","Passive"
"8568","Fierce Loyalty","Passive"
"8569","Circle of Life","Passive"
"8570","Fetish Sycophants","Passive"
"8571","Mass Confusion","Paranoia"
"8572","Fetish Army","Devoted Following"
"8573","Big Bad Voodoo","Slam Dance"
"8574","Spirit Walk","Jaunt"
"8575","Horrify","Face of Death"
"8576","Piranhas","Piranhado"
"8577","Grave Injustice","Passive"
"8578","Tribal Rites","Passive"
"8579","Jungle Fortitude","Passive"
"8580","Spirit Vessel","Passive"
"8581","Piranhas","Piranhado"
"8582","Spirit Walk","Jaunt"
"8583","Horrify","Frightening Aspect"
"8584","Plague of Toads","Rain of Toads"
"8585","Big Bad Voodoo","Slam Dance"
"8586","Fetish Army","Legion of Daggers"
"8587","Grave Injustice","Passive"
"8588","Midnight Feast","Passive"
"8589","Pierce the Veil","Passive"
"8590","Fetish Sycophants","Passive"
"8591","Summon Zombie Dogs","Leeching Beasts"
"8592","Plague of Toads","Rain of Toads"
"8593","Piranhas","Piranhado"
"8594","Spirit Walk","Jaunt"
"8595","Fetish Army","Legion of Daggers"
"8596","Big Bad Voodoo","Slam Dance"
"8597","Fetish Sycophants","Passive"
"8598","Pierce the Veil","Passive"
"8599","Grave Injustice","Passive"
"8600","Fierce Loyalty","Passive"
"8601","Plague of Toads","Rain of Toads"
"8602","Horrify","Face of Death"
"8603","Spirit Walk","Jaunt"
"8604","Sacrifice","Provoke the Pack"
"8605","Fetish Army","Legion of Daggers"
"8606","Big Bad Voodoo","Slam Dance"
"8607","Gruesome Feast","Passive"
"8608","Pierce the Veil","Passive"
"8609","Grave Injustice","Passive"
"8610","Fetish Sycophants","Passive"
"8611","Haunt","Poisoned Spirit"
"8612","Piranhas","Piranhado"
"8613","Spirit Walk","Jaunt"
"8614","Soul Harvest","Siphon"
"8615","Locust Swarm","Pestilence"
"8616","Horrify","Frightening Aspect"
"8617","Spirit Vessel","Passive"
"8618","Creeping Death","Passive"
"8619","Grave Injustice","Passive"
"8620","Pierce the Veil","Passive"
"8621","Plague of Toads","Rain of Toads"
"8622","Piranhas","Frozen Piranhas"
"8623","Fetish Army","Legion of Daggers"
"8624","Big Bad Voodoo","Slam Dance"
"8625","Spirit Walk","Healing Journey"
"8626","Summon Zombie Dogs","Burning Dogs"
"8627","Fierce Loyalty","Passive"
"8628","Midnight Feast","Passive"
"8629","Pierce the Veil","Passive"
"8630","Fetish Sycophants","Passive"
"8631","Haunt","Poisoned Spirit"
"8632","Locust Swarm","Pestilence"
"8633","Spirit Walk","Jaunt"
"8634","Soul Harvest","Siphon"
"8635","Horrify","Frightening Aspect"
"8636","Piranhas","Piranhado"
"8637","Pierce the Veil","Passive"
"8638","Spirit Vessel","Passive"
"8639","Grave Injustice","Passive"
"8640","Creeping Death","Passive"
"8641","Plague of Toads","Rain of Toads"
"8642","Sacrifice","Provoke the Pack"
"8643","Fetish Army","Legion of Daggers"
"8644","Spirit Walk","Jaunt"
"8645","Big Bad Voodoo","Slam Dance"
"8646","Horrify","Ruthless Terror"
"8647","Fetish Sycophants","Passive"
"8648","Pierce the Veil","Passive"
"8649","Spirit Vessel","Passive"
"8650","Grave Injustice","Passive"
"8651","Piranhas","Piranhado"
"8652","Haunt","Resentful Spirits"
"8653","Horrify","Frightening Aspect"
"8654","Spirit Walk","Honored Guest"
"8655","Soul Harvest","Siphon"
"8656","Locust Swarm","Devouring Swarm"
"8657","Grave Injustice","Passive"
"8658","Spirit Vessel","Passive"
"8659","Pierce the Veil","Passive"
"8660","Gruesome Feast","Passive"
"8661","Plague of Toads","Rain of Toads"
"8662","Piranhas","Frozen Piranhas"
"8663","Spirit Walk","Jaunt"
"8664","Big Bad Voodoo","Slam Dance"
"8665","Fetish Army","Legion of Daggers"
"8666","Summon Zombie Dogs","Leeching Beasts"
"8667","Zombie Handler","Passive"
"8668","Midnight Feast","Passive"
"8669","Pierce the Veil","Passive"
"8670","Fetish Sycophants","Passive"
"8671","Plague of Toads","Rain of Toads"
"8672","Piranhas","Frozen Piranhas"
"8673","Spirit Walk","Healing Journey"
"8674","Fetish Army","Legion of Daggers"
"8675","Big Bad Voodoo","Slam Dance"
"8676","Summon Zombie Dogs","Life Link"
"8677","Spirit Vessel","Passive"
"8678","Pierce the Veil","Passive"
"8679","Gruesome Feast","Passive"
"8680","Fetish Sycophants","Passive"
"8681","Plague of Toads","Rain of Toads"
"8682","Haunt","Poisoned Spirit"
"8683","Spirit Walk","Jaunt"
"8684","Big Bad Voodoo","Slam Dance"
"8685","Fetish Army","Legion of Daggers"
"8686","Summon Zombie Dogs","Leeching Beasts"
"8687","Fetish Sycophants","Passive"
"8688","Pierce the Veil","Passive"
"8689","Grave Injustice","Passive"
"8690","Jungle Fortitude","Passive"
"8691","Plague of Toads","Rain of Toads"
"8692","Sacrifice","Provoke the Pack"
"8693","Piranhas","Piranhado"
"8694","Spirit Walk","Jaunt"
"8695","Big Bad Voodoo","Slam Dance"
"8696","Fetish Army","Legion of Daggers"
"8697","Gruesome Feast","Passive"
"8698","Grave Injustice","Passive"
"8699","Fetish Sycophants","Passive"
"8700","Pierce the Veil","Passive"
"8701","Haunt","Poisoned Spirit"
"8702","Locust Swarm","Pestilence"
"8703","Spirit Walk","Jaunt"
"8704","Piranhas","Piranhado"
"8705","Soul Harvest","Siphon"
"8706","Horrify","Frightening Aspect"
"8707","Pierce the Veil","Passive"
"8708","Creeping Death","Passive"
"8709","Spirit Vessel","Passive"
"8710","Grave Injustice","Passive"
"8711","Plague of Toads","Rain of Toads"
"8712","Piranhas","Piranhado"
"8713","Spirit Walk","Jaunt"
"8714","Fetish Army","Head Hunters"
"8715","Big Bad Voodoo","Slam Dance"
"8716","Summon Zombie Dogs","Rabid Dogs"
"8717","Midnight Feast","Passive"
"8718","Fetish Sycophants","Passive"
"8719","Pierce the Veil","Passive"
"8720","Gruesome Feast","Passive"
"8721","Plague of Toads","Rain of Toads"
"8722","Horrify","Face of Death"
"8723","Fetish Army","Legion of Daggers"
"8724","Sacrifice","Provoke the Pack"
"8725","Big Bad Voodoo","Slam Dance"
"8726","Spirit Walk","Jaunt"
"8727","Pierce the Veil","Passive"
"8728","Fetish Sycophants","Passive"
"8729","Spirit Vessel","Passive"
"8730","Grave Injustice","Passive"
"8731","Plague of Toads","Rain of Toads"
"8732","Horrify","Face of Death"
"8733","Spirit Walk","Jaunt"
"8734","Piranhas","Piranhado"
"8735","Big Bad Voodoo","Slam Dance"
"8736","Fetish Army","Head Hunters"
"8737","Fetish Sycophants","Passive"
"8738","Grave Injustice","Passive"
"8739","Pierce the Veil","Passive"
"8740","Spirit Vessel","Passive"
"8741","Plague of Toads","Rain of Toads"
"8742","Spirit Walk","Jaunt"
"8743","Summon Zombie Dogs","Life Link"
"8744","Fetish Army","Legion of Daggers"
"8745","Piranhas","Piranhado"
"8746","Big Bad Voodoo","Slam Dance"
"8747","Gruesome Feast","Passive"
"8748","Pierce the Veil","Passive"
"8749","Midnight Feast","Passive"
"8750","Fetish Sycophants","Passive"
"8751","Poison Dart","Snake to the Face"
"8752","Piranhas","Piranhado"
"8753","Haunt","Poisoned Spirit"
"8754","Fetish Army","Legion of Daggers"
"8755","Big Bad Voodoo","Slam Dance"
"8756","Spirit Walk","Jaunt"
"8757","Spirit Vessel","Passive"
"8758","Creeping Death","Passive"
"8759","Grave Injustice","Passive"
"8760","Fetish Sycophants","Passive"
"8761","Haunt","Resentful Spirits"
"8762","Locust Swarm","Pestilence"
"8763","Spirit Walk","Jaunt"
"8764","Piranhas","Piranhado"
"8765","Soul Harvest","Siphon"
"8766","Horrify","Stalker"
"8767","Creeping Death","Passive"
"8768","Grave Injustice","Passive"
"8769","Spirit Vessel","Passive"
"8770","Gruesome Feast","Passive"
"8771","Plague of Toads","Rain of Toads"
"8772","Haunt","Poisoned Spirit"
"8773","Spirit Walk","Jaunt"
"8774","Summon Zombie Dogs","Rabid Dogs"
"8775","Fetish Army","Legion of Daggers"
"8776","Big Bad Voodoo","Slam Dance"
"8777","Pierce the Veil","Passive"
"8778","Grave Injustice","Passive"
"8779","Spirit Vessel","Passive"
"8780","Fetish Sycophants","Passive"
"8781","Piranhas","Piranhado"
"8782","Fetish Army","Tiki Torchers"
"8783","Spirit Walk","Jaunt"
"8784","Big Bad Voodoo","Slam Dance"
"8785","Mass Confusion","Paranoia"
"8786","Horrify","Face of Death"
"8787","Tribal Rites","Passive"
"8788","Spirit Vessel","Passive"
"8789","Grave Injustice","Passive"
"8790","Jungle Fortitude","Passive"
"8791","Haunt","Poisoned Spirit"
"8792","Piranhas","Piranhado"
"8793","Soul Harvest","Siphon"
"8794","Horrify","Frightening Aspect"
"8795","Spirit Walk","Honored Guest"
"8796","Locust Swarm","Pestilence"
"8797","Grave Injustice","Passive"
"8798","Gruesome Feast","Passive"
"8799","Pierce the Veil","Passive"
"8800","Spirit Vessel","Passive"
"8801","Mass Confusion","Unstable Realm"
"8802","Spirit Walk","Jaunt"
"8803","Hex","Jinx"
"8804","Horrify","Face of Death"
"8805","Fetish Army","Devoted Following"
"8806","Big Bad Voodoo","Slam Dance"
"8807","Jungle Fortitude","Passive"
"8808","Zombie Handler","Passive"
"8809","Tribal Rites","Passive"
"8810","Grave Injustice","Passive"
"8811","Plague of Toads","Rain of Toads"
"8812","Haunt","Poisoned Spirit"
"8813","Spirit Walk","Jaunt"
"8814","Fetish Army","Legion of Daggers"
"8815","Big Bad Voodoo","Slam Dance"
"8816","Summon Zombie Dogs","Rabid Dogs"
"8817","Fierce Loyalty","Passive"
"8818","Midnight Feast","Passive"
"8819","Fetish Sycophants","Passive"
"8820","Pierce the Veil","Passive"
"8821","Sacrifice","Provoke the Pack"
"8822","Soul Harvest","Siphon"
"8823","Locust Swarm","Devouring Swarm"
"8824","Spirit Walk","Jaunt"
"8825","Haunt","Resentful Spirits"
"8826","Piranhas","Piranhado"
"8827","Creeping Death","Passive"
"8828","Gruesome Feast","Passive"
"8829","Grave Injustice","Passive"
"8830","Spirit Vessel","Passive"
"8831","Haunt","Resentful Spirits"
"8832","Piranhas","Piranhado"
"8833","Spirit Walk","Jaunt"
"8834","Soul Harvest","Swallow Your Soul"
"8835","Locust Swarm","Pestilence"
"8836","Horrify","Face of Death"
"8837","Grave Injustice","Passive"
"8838","Pierce the Veil","Passive"
"8839","Creeping Death","Passive"
"8840","Spirit Vessel","Passive"
"8841","Poison Dart","Snake to the Face"
"8842","Piranhas","Piranhado"
"8843","Spirit Walk","Jaunt"
"8844","Mass Confusion","Paranoia"
"8845","Big Bad Voodoo","Slam Dance"
"8846","Fetish Army","Legion of Daggers"
"8847","Pierce the Veil","Passive"
"8848","Fetish Sycophants","Passive"
"8849","Tribal Rites","Passive"
"8850","Spirit Vessel","Passive"
"8851","Piranhas","Piranhado"
"8852","Horrify","Face of Death"
"8853","Mass Confusion","Paranoia"
"8854","Spirit Walk","Jaunt"
"8855","Sacrifice","Black Blood"
"8856","Big Bad Voodoo","Slam Dance"
"8857","Tribal Rites","Passive"
"8858","Grave Injustice","Passive"
"8859","Zombie Handler","Passive"
"8860","Spirit Vessel","Passive"
"8861","Plague of Toads","Rain of Toads"
"8862","Piranhas","Frozen Piranhas"
"8863","Summon Zombie Dogs","Leeching Beasts"
"8864","Spirit Walk","Jaunt"
"8865","Fetish Army","Legion of Daggers"
"8866","Big Bad Voodoo","Slam Dance"
"8867","Jungle Fortitude","Passive"
"8868","Gruesome Feast","Passive"
"8869","Fetish Sycophants","Passive"
"8870","Pierce the Veil","Passive"
"8871","Plague of Toads","Addling Toads"
"8872","Piranhas","Piranhado"
"8873","Mass Confusion","Paranoia"
"8874","Spirit Walk","Jaunt"
"8875","Big Bad Voodoo","Slam Dance"
"8876","Horrify","Face of Death"
"8877","Spirit Vessel","Passive"
"8878","Zombie Handler","Passive"
"8879","Grave Injustice","Passive"
"8880","Tribal Rites","Passive"
"8881","Plague of Toads","Rain of Toads"
"8882","Sacrifice","Provoke the Pack"
"8883","Spirit Walk","Healing Journey"
"8884","Horrify","Frightening Aspect"
"8885","Fetish Army","Legion of Daggers"
"8886","Big Bad Voodoo","Slam Dance"
"8887","Spirit Vessel","Passive"
"8888","Gruesome Feast","Passive"
"8889","Fetish Sycophants","Passive"
"8890","Pierce the Veil","Passive"
"8891","Poison Dart","Snake to the Face"
"8892","Haunt","Poisoned Spirit"
"8893","Spirit Walk","Jaunt"
"8894","Piranhas","Piranhado"
"8895","Fetish Army","Legion of Daggers"
"8896","Horrify","Face of Death"
"8897","Pierce the Veil","Passive"
"8898","Fetish Sycophants","Passive"
"8899","Grave Injustice","Passive"
"8900","Spirit Vessel","Passive"
"8901","Haunt","Resentful Spirits"
"8902","Locust Swarm","Pestilence"
"8903","Spirit Walk","Jaunt"
"8904","Soul Harvest","Siphon"
"8905","Piranhas","Piranhado"
"8906","Horrify","Stalker"
"8907","Spirit Vessel","Passive"
"8908","Creeping Death","Passive"
"8909","Grave Injustice","Passive"
"8910","Pierce the Veil","Passive"
"8911","Fetish Army","Legion of Daggers"
"8912","Big Bad Voodoo","Slam Dance"
"8913","Haunt","Poisoned Spirit"
"8914","Horrify","Face of Death"
"8915","Spirit Walk","Jaunt"
"8916","Piranhas","Piranhado"
"8917","Creeping Death","Passive"
"8918","Jungle Fortitude","Passive"
"8919","Tribal Rites","Passive"
"8920","Spirit Vessel","Passive"
"8921","Plague of Toads","Rain of Toads"
"8922","Locust Swarm","Pestilence"
"8923","Summon Zombie Dogs","Rabid Dogs"
"8924","Big Bad Voodoo","Slam Dance"
"8925","Fetish Army","Head Hunters"
"8926","Spirit Walk","Jaunt"
"8927","Pierce the Veil","Passive"
"8928","Gruesome Feast","Passive"
"8929","Fetish Sycophants","Passive"
"8930","Midnight Feast","Passive"
"8931","Spirit Barrage","The Spirit Is Willing"
"8932","Haunt","Resentful Spirits"
"8933","Spirit Walk","Jaunt"
"8934","Soul Harvest","Siphon"
"8935","Locust Swarm","Searing Locusts"
"8936","Piranhas","Piranhado"
"8937","Grave Injustice","Passive"
"8938","Spirit Vessel","Passive"
"8939","Rush of Essence","Passive"
"8940","Creeping Death","Passive"
"8941","Haunt","Resentful Spirits"
"8942","Spirit Walk","Jaunt"
"8943","Piranhas","Piranhado"
"8944","Locust Swarm","Pestilence"
"8945","Soul Harvest","Siphon"
"8946","Horrify","Frightening Aspect"
"8947","Pierce the Veil","Passive"
"8948","Creeping Death","Passive"
"8949","Spirit Vessel","Passive"
"8950","Grave Injustice","Passive"
"8951","Plague of Toads","Rain of Toads"
"8952","Fetish Army","Legion of Daggers"
"8953","Spirit Walk","Jaunt"
"8954","Piranhas","Piranhado"
"8955","Big Bad Voodoo","Slam Dance"
"8956","Summon Zombie Dogs","Leeching Beasts"
"8957","Jungle Fortitude","Passive"
"8958","Pierce the Veil","Passive"
"8959","Zombie Handler","Passive"
"8960","Grave Injustice","Passive"
"8961","Poison Dart","Snake to the Face"
"8962","Piranhas","Piranhado"
"8963","Spirit Walk","Jaunt"
"8964","Big Bad Voodoo","Slam Dance"
"8965","Fetish Army","Legion of Daggers"
"8966","Horrify","Stalker"
"8967","Fetish Sycophants","Passive"
"8968","Grave Injustice","Passive"
"8969","Gruesome Feast","Passive"
"8970","Pierce the Veil","Passive"
"8971","Locust Swarm","Pestilence"
"8972","Haunt","Resentful Spirits"
"8973","Spirit Walk","Jaunt"
"8974","Soul Harvest","Siphon"
"8975","Piranhas","Piranhado"
"8976","Horrify","Ruthless Terror"
"8977","Grave Injustice","Passive"
"8978","Creeping Death","Passive"
"8979","Spirit Vessel","Passive"
"8980","Pierce the Veil","Passive"
"8981","Plague of Toads","Rain of Toads"
"8982","Haunt","Poisoned Spirit"
"8983","Summon Zombie Dogs","Rabid Dogs"
"8984","Fetish Army","Legion of Daggers"
"8985","Spirit Walk","Jaunt"
"8986","Big Bad Voodoo","Slam Dance"
"8987","Grave Injustice","Passive"
"8988","Midnight Feast","Passive"
"8989","Fetish Sycophants","Passive"
"8990","Pierce the Veil","Passive"
"8991","Haunt","Poisoned Spirit"
"8992","Piranhas","Piranhado"
"8993","Spirit Walk","Jaunt"
"8994","Locust Swarm","Pestilence"
"8995","Soul Harvest","Siphon"
"8996","Horrify","Ruthless Terror"
"8997","Spirit Vessel","Passive"
"8998","Creeping Death","Passive"
"8999","Pierce the Veil","Passive"
"9000","Grave Injustice","Passive"
"9001","Poison Dart","Snake to the Face"
"9002","Spirit Walk","Jaunt"
"9003","Summon Zombie Dogs","Leeching Beasts"
"9004","Big Bad Voodoo","Slam Dance"
"9005","Piranhas","Piranhado"
"9006","Fetish Army","Legion of Daggers"
"9007","Pierce the Veil","Passive"
"9008","Grave Injustice","Passive"
"9009","Fetish Sycophants","Passive"
"9010","Gruesome Feast","Passive"
"9011","Haunt","Poisoned Spirit"
"9012","Locust Swarm","Pestilence"
"9013","Horrify","Frightening Aspect"
"9014","Soul Harvest","Siphon"
"9015","Piranhas","Piranhado"
"9016","Spirit Walk","Jaunt"
"9017","Spirit Vessel","Passive"
"9018","Pierce the Veil","Passive"
"9019","Grave Injustice","Passive"
"9020","Creeping Death","Passive"
"9021","Fetish Army","Legion of Daggers"
"9022","Locust Swarm","Pestilence"
"9023","Spirit Walk","Jaunt"
"9024","Horrify","Face of Death"
"9025","Big Bad Voodoo","Slam Dance"
"9026","Piranhas","Piranhado"
"9027","Spirit Vessel","Passive"
"9028","Creeping Death","Passive"
"9029","Grave Injustice","Passive"
"9030","Jungle Fortitude","Passive"
"9031","Plague of Toads","Addling Toads"
"9032","Piranhas","Frozen Piranhas"
"9033","Summon Zombie Dogs","Leeching Beasts"
"9034","Spirit Walk","Jaunt"
"9035","Gargantuan","Restless Giant"
"9036","Fetish Army","Legion of Daggers"
"9037","Gruesome Feast","Passive"
"9038","Pierce the Veil","Passive"
"9039","Fetish Sycophants","Passive"
"9040","Midnight Feast","Passive"
"9041","Mass Confusion","Paranoia"
"9042","Piranhas","Piranhado"
"9043","Spirit Walk","Jaunt"
"9044","Horrify","Face of Death"
"9045","Fetish Army","Legion of Daggers"
"9046","Big Bad Voodoo","Slam Dance"
"9047","Jungle Fortitude","Passive"
"9048","Grave Injustice","Passive"
"9049","Spirit Vessel","Passive"
"9050","Tribal Rites","Passive"
"9051","Locust Swarm","Pestilence"
"9052","Haunt","Poisoned Spirit"
"9053","Spirit Walk","Jaunt"
"9054","Piranhas","Piranhado"
"9055","Soul Harvest","Siphon"
"9056","Horrify","Frightening Aspect"
"9057","Pierce the Veil","Passive"
"9058","Grave Injustice","Passive"
"9059","Creeping Death","Passive"
"9060","Spirit Vessel","Passive"
"9061","Plague of Toads","Rain of Toads"
"9062","Big Bad Voodoo","Slam Dance"
"9063","Spirit Walk","Jaunt"
"9064","Fetish Army","Legion of Daggers"
"9065","Horrify","Face of Death"
"9066","Sacrifice","Provoke the Pack"
"9067","Fetish Sycophants","Passive"
"9068","Zombie Handler","Passive"
"9069","Grave Injustice","Passive"
"9070","Pierce the Veil","Passive"
"9071","Haunt","Poisoned Spirit"
"9072","Piranhas","Piranhado"
"9073","Locust Swarm","Pestilence"
"9074","Horrify","Frightening Aspect"
"9075","Spirit Walk","Jaunt"
"9076","Soul Harvest","Siphon"
"9077","Creeping Death","Passive"
"9078","Grave Injustice","Passive"
"9079","Spirit Vessel","Passive"
"9080","Pierce the Veil","Passive"
"9081","Plague of Toads","Rain of Toads"
"9082","Piranhas","Piranhado"
"9083","Summon Zombie Dogs","Life Link"
"9084","Big Bad Voodoo","Slam Dance"
"9085","Spirit Walk","Jaunt"
"9086","Fetish Army","Legion of Daggers"
"9087","Fetish Sycophants","Passive"
"9088","Pierce the Veil","Passive"
"9089","Grave Injustice","Passive"
"9090","Midnight Feast","Passive"
"9091","Poison Dart","Snake to the Face"
"9092","Summon Zombie Dogs","Life Link"
"9093","Piranhas","Piranhado"
"9094","Spirit Walk","Jaunt"
"9095","Fetish Army","Legion of Daggers"
